fighter_name,date,opponent,method,method_points,strike_bonus,round_bonus,total_points
Sam Sicilia,2013-04-13,Maximo Blanco,Decision - Unanimous,0,0,0,0
Tatsuro Taira,2022-10-15,CJ Vergara,Submission,90,3,0,93
Tatsuro Taira,2023-07-08,Edgar Chairez,Decision - Unanimous,80,36,0,116
Tatsuro Taira,2023-02-04,Jesus Aguilar,Submission,90,0,0,90
Tatsuro Taira,2024-10-12,Brandon Royval,Decision - Split,0,0,25,25
Tatsuro Taira,2023-12-09,Carlos Hernandez,KO/TKO,100,31,0,131
Tatsuro Taira,2024-06-15,Alex Perez,KO/TKO,100,0,25,125
Tatsuro Taira,2022-05-14,Carlos Candelario,Decision - Unanimous,80,48,0,128
CJ Vergara,2022-10-15,Tatsuro Taira,Submission,0,0,0,0
CJ Vergara,2024-10-12,Ramazan Temirov,KO/TKO,0,0,0,0
CJ Vergara,2023-07-29,Vinicius Salvador,Decision - Unanimous,80,21,0,101
CJ Vergara,2022-05-07,Kleydson Rodrigues,Decision - Split,70,0,0,70
CJ Vergara,2021-11-06,Ode Osbourne,Decision - Unanimous,0,14,0,14
CJ Vergara,2021-09-07,Bruno Korea,KO/TKO,100,7,0,107
CJ Vergara,2024-03-09,Asu Almabayev,Decision - Unanimous,0,0,0,0
CJ Vergara,2023-03-25,Daniel Lacerda,KO/TKO,100,35,0,135
Hermes Franca,2004-01-31,Josh Thomson,Decision - Majority,0,0,0,0
Hermes Franca,2006-08-26,Jamie Varner,Submission,90,4,0,94
Hermes Franca,2009-09-19,Tyson Griffin,KO/TKO,0,0,0,0
Hermes Franca,2008-07-19,Frankie Edgar,Decision - Unanimous,0,0,0,0
Hermes Franca,2008-10-25,Marcus Aurelio,Decision - Unanimous,80,20,0,100
Hermes Franca,2007-07-07,Sean Sherk,Decision - Unanimous,0,0,25,25
Hermes Franca,2003-04-25,Richard Crunkilton,Decision - Unanimous,80,0,0,80
Hermes Franca,2004-04-02,Yves Edwards,Decision - Split,0,0,0,0
Hermes Franca,2007-01-25,Spencer Fisher,KO/TKO,100,1,0,101
Hermes Franca,2003-09-26,Caol Uno,KO/TKO,100,0,0,100
Hermes Franca,2006-10-12,Nate Diaz,Submission,90,0,25,115
Hermes Franca,2006-07-08,Joe Jordan,Submission,90,26,0,116
Dave Herman,2008-06-14,Ron Waterman,KO/TKO,100,17,0,117
Dave Herman,2012-02-15,Stefan Struve,KO/TKO,0,4,0,4
Dave Herman,2012-10-13,Antonio Rodrigo Nogueira,Submission,0,0,0,0
Dave Herman,2013-07-06,Gabriel Gonzaga,KO/TKO,0,0,0,0
Dave Herman,2011-06-11,Jon Olav Einemo,KO/TKO,100,21,0,121
Dave Herman,2012-05-26,Roy Nelson,KO/TKO,0,1,0,1
Ron Waterman,2008-06-14,Dave Herman,KO/TKO,0,0,0,0
Ron Waterman,2000-04-14,Satoshi Honma,Decision - Unanimous,80,45,0,125
Ron Waterman,1999-07-16,Andre Roberts,KO/TKO,0,12,0,12
Ron Waterman,2002-12-23,Valentijn Overeem,Submission,90,0,0,90
Ron Waterman,1999-05-07,Chris Condo,KO/TKO,100,6,0,106
Ron Waterman,2004-08-15,Kevin Randleman,Submission,90,0,0,90
Ron Waterman,2005-08-18,Ricco Rodriguez,Decision - Unanimous,80,5,0,85
Ron Waterman,2004-02-01,Mirko Filipovic,KO/TKO,0,0,0,0
Pedro Munhoz,2014-02-22,Raphael Assuncao,Decision - Unanimous,0,0,0,0
Pedro Munhoz,2014-05-31,Matt Hobar,KO/TKO,100,17,0,117
Pedro Munhoz,2024-03-09,Kyler Phillips,Decision - Unanimous,0,0,0,0
Pedro Munhoz,2020-08-22,Frankie Edgar,Decision - Split,0,31,25,56
Pedro Munhoz,2023-04-15,Chris Gutierrez,Decision - Unanimous,80,0,0,80
Pedro Munhoz,2015-11-07,Jimmie Rivera,Decision - Split,0,0,0,0
Pedro Munhoz,2018-08-04,Brett Johns,Decision - Unanimous,80,44,0,124
Pedro Munhoz,2018-03-03,John Dodson,Decision - Split,0,0,0,0
Pedro Munhoz,2021-02-27,Jimmie Rivera,Decision - Unanimous,80,29,0,109
Pedro Munhoz,2024-11-02,Aiemann Zahabi,Decision - Unanimous,0,0,0,0
Pedro Munhoz,2021-12-11,Dominick Cruz,Decision - Unanimous,0,0,0,0
Pedro Munhoz,2018-11-30,Bryan Caraway,KO/TKO,100,15,0,115
Pedro Munhoz,2016-07-07,Russell Doane,Submission,90,0,0,90
Pedro Munhoz,2021-08-07,Jose Aldo,Decision - Unanimous,0,0,0,0
Pedro Munhoz,2017-05-28,Damian Stasiak,Decision - Unanimous,80,21,0,101
Pedro Munhoz,2023-08-19,Marlon Vera,Decision - Unanimous,0,0,0,0
Pedro Munhoz,2019-03-02,Cody Garbrandt,KO/TKO,100,4,0,104
Pedro Munhoz,2016-11-19,Justin Scoggins,Submission,90,0,0,90
Pedro Munhoz,2019-06-08,Aljamain Sterling,Decision - Unanimous,0,0,0,0
Pedro Munhoz,2017-10-28,Rob Font,Submission,90,0,0,90
Hayato Sakurai,2005-05-22,Milton Vieira,Decision - Unanimous,80,28,0,108
Hayato Sakurai,2005-09-25,Joachim Hansen,Decision - Unanimous,80,0,0,80
Hayato Sakurai,2002-03-22,Matt Hughes,KO/TKO,0,0,25,25
Hayato Sakurai,2009-07-20,Marius Zaromskis,KO/TKO,0,4,0,4
Hayato Sakurai,2008-03-15,Hidetaka Monma,KO/TKO,100,34,0,134
Hayato Sakurai,2010-05-29,Nick Diaz,Submission,0,0,0,0
Hayato Sakurai,2001-08-26,Anderson Silva,Decision - Unanimous,0,0,0,0
Hayato Sakurai,2012-12-31,Phil Baroni,Decision - Unanimous,80,5,0,85
Hayato Sakurai,2004-10-14,Crosley Gracie,Submission,0,0,0,0
Hayato Sakurai,2006-08-27,Luciano Azevedo,TKO - Doctor's Stoppage,0,8,0,8
Hayato Sakurai,2004-07-19,Brady Fink,Submission,90,0,0,90
Hayato Sakurai,2003-12-31,Daiju Takase,Decision - Unanimous,80,24,0,104
Hayato Sakurai,2009-12-31,Akihiro Gono,Submission,0,0,0,0
Hayato Sakurai,2008-09-23,Kuniyoshi Hironaka,Decision - Unanimous,80,22,0,102
Hayato Sakurai,2009-04-05,Shinya Aoki,KO/TKO,100,7,0,107
Hayato Sakurai,2011-12-31,Ryo Chonan,Decision - Unanimous,80,13,0,93
Hayato Sakurai,2008-12-31,Katsuyori Shibata,KO/TKO,100,22,0,122
Hayato Sakurai,2006-06-04,Olaf Alfonso,KO/TKO,100,2,0,102
Hayato Sakurai,2007-02-24,Mac Danzig,KO/TKO,100,22,0,122
Hayato Sakurai,2010-12-31,Jason High,Decision - Split,0,0,0,0
Hayato Sakurai,2004-02-15,Rodrigo Gracie,Decision - Unanimous,0,0,0,0
Hayato Sakurai,2005-12-31,Takanori Gomi,KO/TKO,0,0,0,0
Hayato Sakurai,2005-09-25,Jens Pulver,KO/TKO,100,41,0,141
Milton Vieira,2005-05-22,Hayato Sakurai,Decision - Unanimous,0,0,0,0
Milton Vieira,2013-01-19,Godofredo Pepey,Decision - Split,0,0,0,0
Dominick Cruz,2008-06-01,Charlie Valencia,Decision - Unanimous,80,28,0,108
Dominick Cruz,2009-08-09,Joseph Benavidez,Decision - Unanimous,80,5,0,85
Dominick Cruz,2021-03-06,Casey Kenney,Decision - Split,70,15,0,85
Dominick Cruz,2011-10-01,Demetrious Johnson,Decision - Unanimous,80,0,25,105
Dominick Cruz,2010-08-18,Joseph Benavidez,Decision - Split,70,23,25,118
Dominick Cruz,2007-03-24,Urijah Faber,Submission,0,0,25,25
Dominick Cruz,2016-01-17,TJ Dillashaw,Decision - Split,70,3,25,98
Dominick Cruz,2010-03-06,Brian Bowles,TKO - Doctor's Stoppage,0,27,25,52
Dominick Cruz,2021-12-11,Pedro Munhoz,Decision - Unanimous,80,29,0,109
Dominick Cruz,2016-06-04,Urijah Faber,Decision - Unanimous,80,53,25,158
Dominick Cruz,2011-07-02,Urijah Faber,Decision - Unanimous,80,40,25,145
Dominick Cruz,2009-04-05,Ivan Lopez,Decision - Unanimous,80,18,0,98
Dominick Cruz,2014-09-27,Takeya Mizugaki,KO/TKO,100,24,0,124
Dominick Cruz,2009-01-25,Ian McCall,Decision - Unanimous,80,25,0,105
Dominick Cruz,2020-05-09,Henry Cejudo,KO/TKO,0,0,25,25
Dominick Cruz,2010-12-16,Scott Jorgensen,Decision - Unanimous,80,75,25,180
Dominick Cruz,2016-12-30,Cody Garbrandt,Decision - Unanimous,0,20,25,45
Dominick Cruz,2022-08-13,Marlon Vera,KO/TKO,0,31,25,56
Charlie Valencia,2008-06-01,Dominick Cruz,Decision - Unanimous,0,0,0,0
Charlie Valencia,2007-12-12,Ian McCall,Submission,90,3,0,93
Charlie Valencia,2010-09-30,Miguel Torres,Submission,0,0,0,0
Charlie Valencia,2009-10-10,Coty Wheeler,Decision - Unanimous,80,5,0,85
Charlie Valencia,2011-04-30,Ivan Menjivar,KO/TKO,0,0,0,0
Charlie Valencia,2007-06-03,Brian Bowles,Submission,0,0,0,0
Charlie Valencia,2009-01-25,Seth Dikun,Decision - Unanimous,80,21,0,101
Charlie Valencia,2008-02-13,Yoshiro Maeda,KO/TKO,0,0,0,0
Charlie Valencia,2007-03-24,Antonio Banuelos,KO/TKO,100,7,0,107
Charlie Valencia,2010-01-10,Akitoshi Tamura,Decision - Split,70,13,0,83
Jasmine Jasudavicius,2023-02-25,Gabriella Fernandes,Decision - Unanimous,80,0,0,80
Jasmine Jasudavicius,2024-11-02,Ariane da Silva,Submission,90,0,0,90
Jasmine Jasudavicius,2023-09-16,Tracy Cortez,Decision - Unanimous,0,0,0,0
Jasmine Jasudavicius,2021-09-14,Julia Polastri,Decision - Unanimous,80,5,0,85
Jasmine Jasudavicius,2024-01-20,Priscila Cachoeira,Submission,90,69,0,159
Jasmine Jasudavicius,2024-07-13,Fatima Kline,Decision - Unanimous,80,1,0,81
Jasmine Jasudavicius,2023-06-10,Miranda Maverick,Decision - Unanimous,80,4,0,84
Jasmine Jasudavicius,2022-06-18,Natalia Silva,Decision - Unanimous,0,0,0,0
Jasmine Jasudavicius,2022-01-22,Kay Hansen,Decision - Unanimous,80,6,0,86
Gabriella Fernandes,2023-02-25,Jasmine Jasudavicius,Decision - Unanimous,0,2,0,2
Gabriella Fernandes,2023-06-17,Tereza Bleda,Decision - Unanimous,0,0,0,0
Gabriella Fernandes,2024-11-23,Wang Cong,Submission,90,0,0,90
Gabriella Fernandes,2024-06-15,Carli Judice,Decision - Split,70,0,0,70
Ben Nguyen,2018-12-01,Wilson Reis,Decision - Unanimous,0,7,0,7
Ben Nguyen,2018-02-10,Jussier Formiga,Submission,0,0,0,0
Ben Nguyen,2016-07-13,Louis Smolka,KO/TKO,0,0,0,0
Ben Nguyen,2015-05-09,Alptekin Ozkilic,KO/TKO,100,12,0,112
Ben Nguyen,2017-06-10,Tim Elliott,Submission,90,2,0,92
Ben Nguyen,2016-11-26,Geane Herrera,Decision - Unanimous,80,83,0,163
Ben Nguyen,2015-11-14,Ryan Benoit,Submission,90,10,0,100
Cristiano Marcello,2012-06-01,Sam Sicilia,KO/TKO,0,6,0,6
Cristiano Marcello,2012-10-13,Reza Madadi,Decision - Split,70,0,0,70
Cristiano Marcello,2014-02-15,Joe Proctor,Decision - Unanimous,0,0,0,0
Cristiano Marcello,2006-08-27,Mitsuhiro Ishida,Decision - Unanimous,0,0,0,0
Cristiano Marcello,2013-03-02,Kazuki Tokudome,Decision - Unanimous,0,0,0,0
Austin Arnett,2018-01-27,Cory Sandhagen,KO/TKO,0,0,0,0
Austin Arnett,2018-11-17,Humberto Bandenay,Decision - Unanimous,80,44,0,124
Austin Arnett,2019-02-09,Shane Young,Decision - Unanimous,0,0,0,0
Austin Arnett,2017-08-01,Brandon Davis,Decision - Unanimous,0,0,0,0
Austin Arnett,2018-07-28,Hakeem Dawodu,Decision - Unanimous,0,0,0,0
Molly McCann,2019-06-22,Ariane da Silva,Decision - Unanimous,80,40,0,120
Molly McCann,2021-02-06,Lara Procopio,Decision - Unanimous,0,1,0,1
Molly McCann,2024-02-03,Diana Belbita,Submission,90,13,0,103
Molly McCann,2019-10-18,Diana Belbita,Decision - Unanimous,80,15,0,95
Molly McCann,2022-07-23,Hannah Goldy,KO/TKO,100,15,0,115
Molly McCann,2019-03-16,Priscila Cachoeira,Decision - Unanimous,80,32,0,112
Molly McCann,2022-11-12,Erin Blanchfield,Submission,0,0,0,0
Molly McCann,2023-07-22,Julija Stoliarenko,Submission,0,0,0,0
Molly McCann,2024-07-27,Bruna Brasil,Decision - Unanimous,0,0,0,0
Molly McCann,2022-03-19,Luana Carolina,KO/TKO,100,21,0,121
Molly McCann,2018-05-27,Gillian Robertson,Submission,0,0,0,0
Molly McCann,2020-07-15,Taila Santos,Decision - Unanimous,0,0,0,0
Molly McCann,2021-09-04,Ji Yeon Kim,Decision - Unanimous,80,5,0,85
Ariane da Silva,2019-06-22,Molly McCann,Decision - Unanimous,0,0,0,0
Ariane da Silva,2024-11-02,Jasmine Jasudavicius,Submission,0,6,0,6
Ariane da Silva,2023-07-01,Melissa Gatto,Decision - Split,70,0,0,70
Ariane da Silva,2021-09-18,Mandy Bohm,Decision - Unanimous,80,51,0,131
Ariane da Silva,2020-07-18,Luana Carolina,Submission,90,1,0,91
Ariane da Silva,2023-12-16,Casey O'Neill,Submission,90,33,0,123
Ariane da Silva,2022-08-13,Priscila Cachoeira,KO/TKO,0,0,0,0
Ariane da Silva,2020-11-21,Antonina Shevchenko,KO/TKO,0,0,0,0
Ariane da Silva,2023-03-11,JJ Aldrich,Decision - Unanimous,80,52,0,132
Ariane da Silva,2019-01-19,Joanne Wood,Decision - Unanimous,0,0,0,0
Ariane da Silva,2024-04-27,Karine Silva,Decision - Unanimous,0,15,0,15
Ariane da Silva,2021-06-05,Montana De La Rosa,KO/TKO,0,0,0,0
Ariane da Silva,2019-11-16,Isabela de Padua,Decision - Unanimous,80,16,0,96
Iuri Alcantara,2018-02-03,Joe Soto,KO/TKO,100,16,0,116
Iuri Alcantara,2012-06-23,Hacran Dias,Decision - Unanimous,0,0,0,0
Iuri Alcantara,2017-06-03,Brian Kelleher,Submission,0,8,0,8
Iuri Alcantara,2015-02-22,Frankie Saenz,Decision - Unanimous,0,0,0,0
Iuri Alcantara,2015-08-01,Leandro Issa,Decision - Unanimous,80,27,0,107
Iuri Alcantara,2013-08-17,Urijah Faber,Decision - Unanimous,0,0,0,0
Iuri Alcantara,2011-08-27,Felipe Arantes,Decision - Unanimous,80,0,0,80
Iuri Alcantara,2016-01-30,Jimmie Rivera,Decision - Unanimous,0,0,0,0
Iuri Alcantara,2017-03-04,Luke Sanders,Submission,90,0,0,90
Iuri Alcantara,2018-08-25,Cory Sandhagen,KO/TKO,0,0,0,0
Iuri Alcantara,2014-09-13,Russell Doane,Decision - Unanimous,80,13,0,93
Iuri Alcantara,2010-12-16,Ricardo Lamas,KO/TKO,100,4,0,104
Iuri Alcantara,2016-10-08,Brad Pickett,Submission,90,25,0,115
Iuri Alcantara,2014-05-31,Vaughan Lee,KO/TKO,100,1,0,101
Iuri Alcantara,2017-12-09,Alejandro Perez,Decision - Unanimous,0,3,0,3
Iuri Alcantara,2012-01-14,Michihiro Omigawa,Decision - Unanimous,80,36,0,116
Iuri Alcantara,2014-02-15,Wilson Reis,Decision - Split,70,19,0,89
Iuri Alcantara,2013-05-18,Iliarde Santos,KO/TKO,100,16,0,116
Joe Soto,2018-02-03,Iuri Alcantara,KO/TKO,0,0,0,0
Joe Soto,2014-08-30,TJ Dillashaw,KO/TKO,0,0,25,25
Joe Soto,2017-03-11,Rani Yahya,Decision - Unanimous,80,0,0,80
Joe Soto,2015-06-06,Anthony Birchak,KO/TKO,0,0,0,0
Joe Soto,2016-01-02,Michinori Tanaka,Decision - Split,0,14,0,14
Joe Soto,2016-11-05,Marco Beltran,Submission,90,0,0,90
Joe Soto,2016-06-18,Chris Beal,Submission,90,0,0,90
Joe Soto,2017-12-01,Brett Johns,Submission,0,0,0,0
Brendan Allen,2020-11-14,Sean Strickland,KO/TKO,0,0,0,0
Brendan Allen,2021-04-24,Karl Roberson,Submission,90,3,0,93
Brendan Allen,2020-02-29,Tom Breese,KO/TKO,100,16,0,116
Brendan Allen,2020-06-27,Kyle Daukaus,Decision - Unanimous,80,7,0,87
Brendan Allen,2021-12-04,Chris Curtis,KO/TKO,0,0,0,0
Brendan Allen,2023-06-24,Bruno Silva,Submission,90,10,0,100
Brendan Allen,2022-10-01,Krzysztof Jotko,Submission,90,0,0,90
Brendan Allen,2023-11-18,Paul Craig,Submission,90,26,25,141
Brendan Allen,2019-10-18,Kevin Holland,Submission,90,0,0,90
Brendan Allen,2024-09-28,Nassourdine Imavov,Decision - Unanimous,0,0,0,0
Brendan Allen,2019-07-16,Aaron Jeffery,Submission,90,0,0,90
Brendan Allen,2022-06-11,Jacob Malkoun,Decision - Unanimous,80,12,0,92
Brendan Allen,2021-07-24,Punahele Soriano,Decision - Unanimous,80,28,0,108
Brendan Allen,2024-04-06,Chris Curtis,Decision - Split,70,0,25,95
Brendan Allen,2023-02-25,Andre Muniz,Submission,90,0,0,90
Brendan Allen,2022-02-05,Sam Alvey,Submission,90,12,0,102
Bryan Caraway,2012-07-21,Mitch Gagnon,Submission,90,0,0,90
Bryan Caraway,2011-12-03,Dustin Neace,Submission,90,5,0,95
Bryan Caraway,2018-11-30,Pedro Munhoz,KO/TKO,0,0,0,0
Bryan Caraway,2010-08-18,Fredson Paixao,Decision - Split,0,0,0,0
Bryan Caraway,2013-03-02,Takeya Mizugaki,Decision - Split,0,0,0,0
Bryan Caraway,2016-05-29,Aljamain Sterling,Decision - Split,70,0,0,70
Bryan Caraway,2008-06-27,Alvin Cacdac,Submission,90,0,0,90
Bryan Caraway,2010-01-10,Mark Hominick,Submission,0,5,0,5
Bryan Caraway,2014-06-07,Erik Perez,Submission,90,0,0,90
Bryan Caraway,2013-04-27,Johnny Bedford,Submission,90,0,0,90
Bryan Caraway,2015-07-25,Eddie Wineland,Decision - Unanimous,80,9,0,89
Bryan Caraway,2018-03-03,Cody Stamann,Decision - Split,0,0,0,0
Bryan Caraway,2014-10-04,Raphael Assuncao,Decision - Unanimous,0,0,0,0
Mitch Gagnon,2012-07-21,Bryan Caraway,Submission,0,16,0,16
Mitch Gagnon,2014-04-16,Tim Gorman,Decision - Unanimous,80,32,0,112
Mitch Gagnon,2016-12-10,Matthew Lopez,Decision - Unanimous,0,1,0,1
Mitch Gagnon,2014-12-20,Renan Barao,Submission,0,0,0,0
Mitch Gagnon,2014-10-04,Roman Salazar,Submission,90,2,0,92
Mitch Gagnon,2012-09-22,Walel Watson,Submission,90,4,0,94
Mitch Gagnon,2019-05-04,Cole Smith,Decision - Unanimous,0,0,0,0
Mitch Gagnon,2013-09-21,Dustin Kimura,Submission,90,12,0,102
Rafael Natal,2015-01-31,Tom Watson,Decision - Unanimous,80,38,0,118
Rafael Natal,2010-09-15,Rich Attonito,Decision - Unanimous,0,3,0,3
Rafael Natal,2013-01-26,Sean Spencer,Submission,90,52,0,142
Rafael Natal,2013-09-04,Tor Troeng,Decision - Unanimous,80,30,0,110
Rafael Natal,2011-08-06,Paul Bradley,Decision - Unanimous,80,30,0,110
Rafael Natal,2016-04-23,Robert Whittaker,Decision - Unanimous,0,0,0,0
Rafael Natal,2015-05-23,Uriah Hall,Decision - Split,70,2,0,72
Rafael Natal,2014-09-05,Chris Camozzi,Decision - Split,70,0,0,70
Rafael Natal,2016-11-12,Tim Boetsch,KO/TKO,0,0,0,0
Rafael Natal,2017-07-22,Eryk Anders,KO/TKO,0,0,0,0
Rafael Natal,2016-01-30,Kevin Casey,KO/TKO,100,38,0,138
Rafael Natal,2013-05-18,Joao Zeferino,Decision - Unanimous,80,15,0,95
Rafael Natal,2012-02-04,Michael Kuiper,Decision - Unanimous,80,6,0,86
Rafael Natal,2014-05-10,Ed Herman,Decision - Unanimous,0,0,0,0
Rafael Natal,2013-11-06,Tim Kennedy,KO/TKO,0,0,25,25
Rafael Natal,2012-07-11,Andrew Craig,KO/TKO,0,50,0,50
Tom Watson,2015-01-31,Rafael Natal,Decision - Unanimous,0,0,0,0
Tom Watson,2012-09-29,Brad Tavares,Decision - Split,0,0,0,0
Tom Watson,2014-02-01,Nick Catone,Decision - Split,0,19,0,19
Tom Watson,2013-08-03,Thales Leites,Decision - Unanimous,0,0,0,0
Tom Watson,2014-08-16,Sam Alvey,Decision - Unanimous,80,3,0,83
Tom Watson,2013-02-16,Stanislav Nedkov,KO/TKO,100,17,0,117
Tom Watson,2015-08-08,Chris Camozzi,Decision - Unanimous,0,0,0,0
Dustin Ortiz,2016-01-30,Wilson Reis,Decision - Unanimous,0,0,0,0
Dustin Ortiz,2014-01-15,John Moraga,Decision - Split,0,0,0,0
Dustin Ortiz,2014-07-06,Justin Scoggins,Decision - Split,70,15,0,85
Dustin Ortiz,2016-12-10,Zach Makovsky,Decision - Split,70,13,0,83
Dustin Ortiz,2014-04-19,Ray Borg,Decision - Split,70,34,0,104
Dustin Ortiz,2015-08-08,Willie Gates,KO/TKO,100,79,0,179
Dustin Ortiz,2013-11-09,Jose Maria,KO/TKO,100,12,0,112
Dustin Ortiz,2019-01-19,Joseph Benavidez,Decision - Unanimous,0,28,0,28
Dustin Ortiz,2016-09-24,Jussier Formiga,Decision - Unanimous,0,5,0,5
Dustin Ortiz,2017-04-22,Brandon Moreno,Submission,0,0,0,0
Dustin Ortiz,2018-07-28,Matheus Nicolau,KO/TKO,100,1,0,101
Dustin Ortiz,2018-01-20,Alexandre Pantoja,Decision - Unanimous,80,17,0,97
Dustin Ortiz,2014-11-22,Joseph Benavidez,Decision - Unanimous,0,0,0,0
Dustin Ortiz,2017-08-05,Hector Sandoval,KO/TKO,100,7,0,107
Ross Pearson,2013-04-06,Ryan Couture,KO/TKO,100,0,0,100
Ross Pearson,2011-08-27,Edson Barboza,Decision - Split,0,5,0,5
Ross Pearson,2016-03-19,Chad Laprise,Decision - Split,70,0,0,70
Ross Pearson,2014-08-16,Gray Maynard,KO/TKO,100,11,0,111
Ross Pearson,2018-02-10,Mizuto Hirota,Decision - Unanimous,80,0,0,80
Ross Pearson,2012-12-14,George Sotiropoulos,KO/TKO,100,16,25,141
Ross Pearson,2017-06-10,Dan Hooker,KO/TKO,0,0,0,0
Ross Pearson,2016-01-17,Francisco Trinaldo,Decision - Unanimous,0,0,0,0
Ross Pearson,2019-03-30,Desmond Green,KO/TKO,0,0,0,0
Ross Pearson,2009-11-14,Aaron Riley,TKO - Doctor's Stoppage,0,44,0,44
Ross Pearson,2014-06-07,Diego Sanchez,Decision - Split,0,18,0,18
Ross Pearson,2016-07-30,Jorge Masvidal,Decision - Unanimous,0,0,0,0
Ross Pearson,2014-11-07,Al Iaquinta,KO/TKO,0,0,0,0
Ross Pearson,2011-02-26,Spencer Fisher,Decision - Unanimous,80,21,0,101
Ross Pearson,2016-11-19,Stevie Ray,Decision - Split,0,0,0,0
Ross Pearson,2011-12-30,Junior Assuncao,Decision - Unanimous,80,9,0,89
Ross Pearson,2012-06-22,Cub Swanson,KO/TKO,0,0,0,0
Ross Pearson,2018-07-28,John Makdessi,Decision - Unanimous,0,0,0,0
Ross Pearson,2010-09-15,Cole Miller,Submission,0,2,0,2
Ross Pearson,2010-03-31,Dennis Siver,Decision - Unanimous,80,15,0,95
Ross Pearson,2009-06-20,Andre Winner,Decision - Unanimous,80,28,0,108
Ross Pearson,2016-07-08,Will Brooks,Decision - Unanimous,0,0,0,0
Ross Pearson,2015-07-18,Evan Dunham,Decision - Unanimous,0,0,0,0
Ross Pearson,2015-09-05,Paul Felder,Decision - Split,70,2,0,72
Ross Pearson,2015-03-14,Sam Stout,KO/TKO,100,2,0,102
Brian Johnston,1996-12-07,Ken Shamrock,Submission,0,0,0,0
Brian Johnston,1996-07-12,Scott Fiedler,KO/TKO,100,0,0,100
Brian Johnston,1996-07-12,Don Frye,KO/TKO,0,0,0,0
Brian Johnston,1996-09-20,Mark Coleman,KO/TKO,0,0,0,0
Brian Johnston,1996-09-20,Reza Nasri,KO/TKO,100,6,0,106
Brian Johnston,1997-07-27,Dan Bobish,Submission,0,0,0,0
Bryce Mitchell,2019-12-07,Matt Sayles,Submission,90,4,0,94
Bryce Mitchell,2023-09-23,Dan Ige,Decision - Unanimous,80,5,0,85
Bryce Mitchell,2018-07-06,Tyler Diamond,Decision - Majority,75,0,0,75
Bryce Mitchell,2022-03-05,Edson Barboza,Decision - Unanimous,80,18,0,98
Bryce Mitchell,2020-10-31,Andre Fili,Decision - Unanimous,80,19,0,99
Bryce Mitchell,2019-03-23,Bobby Moffett,Decision - Unanimous,80,8,0,88
Bryce Mitchell,2022-12-10,Ilia Topuria,Submission,0,0,0,0
Bryce Mitchell,2023-12-16,Josh Emmett,KO/TKO,0,0,0,0
Bryce Mitchell,2020-05-09,Charles Rosa,Decision - Unanimous,80,35,0,115
Bryce Mitchell,2024-12-07,Kron Gracie,KO/TKO,100,20,0,120
Matt Sayles,2019-12-07,Bryce Mitchell,Submission,0,0,0,0
Matt Sayles,2021-12-18,Jordan Leavitt,Submission,0,4,0,4
Matt Sayles,2018-08-04,Sheymon Moraes,Decision - Unanimous,0,4,0,4
Matt Sayles,2019-05-04,Kyle Nelson,Submission,90,49,0,139
Matt Sayles,2018-06-19,Yazan Hajeh,KO/TKO,100,31,0,131
Edson Barboza,2011-08-27,Ross Pearson,Decision - Split,70,0,0,70
Edson Barboza,2018-04-21,Kevin Lee,TKO - Doctor's Stoppage,0,0,25,25
Edson Barboza,2020-10-10,Makwan Amirkhani,Decision - Unanimous,80,21,0,101
Edson Barboza,2015-02-22,Michael Johnson,Decision - Unanimous,0,0,0,0
Edson Barboza,2015-07-25,Paul Felder,Decision - Unanimous,80,17,0,97
Edson Barboza,2015-12-11,Tony Ferguson,Submission,0,0,0,0
Edson Barboza,2017-03-11,Beneil Dariush,KO/TKO,100,0,0,100
Edson Barboza,2019-03-30,Justin Gaethje,KO/TKO,0,0,25,25
Edson Barboza,2016-07-23,Gilbert Melendez,Decision - Unanimous,80,17,0,97
Edson Barboza,2022-03-05,Bryce Mitchell,Decision - Unanimous,0,0,0,0
Edson Barboza,2017-12-30,Khabib Nurmagomedov,Decision - Unanimous,0,0,0,0
Edson Barboza,2013-12-14,Danny Castillo,Decision - Majority,75,0,0,75
Edson Barboza,2012-05-26,Jamie Varner,KO/TKO,0,0,0,0
Edson Barboza,2018-12-15,Dan Hooker,KO/TKO,100,45,0,145
Edson Barboza,2010-11-20,Mike Lullo,KO/TKO,100,31,0,131
Edson Barboza,2016-04-23,Anthony Pettis,Decision - Unanimous,80,25,0,105
Edson Barboza,2023-04-15,Billy Quarantillo,KO/TKO,100,2,0,102
Edson Barboza,2023-10-14,Sodiq Yusuff,Decision - Unanimous,80,0,25,105
Edson Barboza,2021-05-15,Shane Burgos,KO/TKO,100,18,0,118
Edson Barboza,2021-08-28,Giga Chikadze,KO/TKO,0,0,25,25
Edson Barboza,2020-05-16,Dan Ige,Decision - Split,0,1,0,1
Edson Barboza,2014-07-16,Evan Dunham,KO/TKO,100,0,0,100
Edson Barboza,2014-04-19,Donald Cerrone,Submission,0,17,0,17
Edson Barboza,2013-01-19,Lucas Martins,KO/TKO,100,14,0,114
Edson Barboza,2011-03-19,Anthony Njokuani,Decision - Unanimous,80,0,0,80
Edson Barboza,2019-09-07,Paul Felder,Decision - Split,0,4,0,4
Edson Barboza,2014-11-22,Bobby Green,Decision - Unanimous,80,4,0,84
Edson Barboza,2024-05-18,Lerone Murphy,Decision - Unanimous,0,0,25,25
Edson Barboza,2012-01-14,Terry Etim,KO/TKO,100,21,0,121
